MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.5139,43,4.5612903226,0.9483870968,417,2.6903225806,37.74,-122.19,0.834
1.2625,45,5.3240418118,1.0139372822,801,2.7909407666,37.73,-122.19,0.847
2.9063,42,4.5909090909,1.0858585859,646,3.2626262626,37.73,-122.18,0.8
2.5192,43,4.8807017544,1.0280701754,855,3,37.73,-122.18,0.764
2.1111,44,4.0294117647,0.875,435,3.1985294118,37.73,-122.18,0.797
2.455,42,5.2230769231,1.1205128205,2736,3.5076923077,37.73,-122.18,0.824
2.4028,41,3.8961352657,1.0748792271,1481,3.577294686,37.74,-122.17,0.977
2.15,47,3.3795620438,0.9781021898,327,2.3868613139,37.74,-122.17,0.972
2.4776,43,4.5698324022,1.0782122905,494,2.7597765363,37.74,-122.17,1.016
2.1587,43,4.3196480938,1.0879765396,1231,3.6099706745,37.73,-122.17,0.865
1.8438,35,4.623853211,1.1559633028,323,2.9633027523,37.74,-122.18,0.905
3.0298,46,4.56,1.0044444444,749,3.3288888889,37.74,-122.17,1.076
2.25,46,4.3202247191,1.0280898876,693,3.893258427,37.74,-122.17,0.842
2.2467,46,5.9406779661,1.104519774,1339,3.7824858757,37.74,-122.18,0.889
4.0469,45,4.125,0.95,282,3.525,37.75,-122.18,0.807
1.325,46,4.8256410256,1.1179487179,621,3.1846153846,37.75,-122.18,0.871
1.6196,38,3.8301158301,1.0772200772,732,2.8262548263,37.75,-122.17,0.851
2.1731,45,3.8076923077,1.0038461538,901,3.4653846154,37.75,-122.18,0.82
1.9167,36,7.5066666667,1.7533333333,482,3.2133333333,37.75,-122.19,0.828
2.069,43,4.8638497653,1.0938967136,652,3.0610328638,37.75,-122.18,0.846
1.712,36,6.3072289157,1.2891566265,651,3.921686747,37.75,-122.18,0.821
2.5625,33,4.4755244755,1.0734265734,999,3.493006993,37.76,-122.17,0.893
1.9821,43,5.1862745098,1.045751634,907,2.9640522876,37.75,-122.17,0.983
2.5043,41,5.4652173913,1.1782608696,828,3.6,37.75,-122.17,0.923
2.3281,44,4.7952755906,0.9763779528,763,3.0039370079,37.75,-122.17,0.888
1.4375,48,5.0171919771,1.11747851,935,2.6790830946,37.75,-122.17,0.9
2.5122,45,4.75,1.0619834711,1437,2.9690082645,37.76,-122.16,0.955
1.5625,38,5.0975103734,1.2946058091,1516,3.1452282158,37.75,-122.16,0.917
3.1587,47,5.3945945946,1.1405405405,597,3.227027027,37.75,-122.17,1.004
1.8426,40,4.9269005848,1.0029239766,949,2.7748538012,37.76,-122.17,0.948
4.6696,46,6.0496688742,1.0165562914,881,2.917218543,37.76,-122.16,1.643
2.4598,36,5.3583815029,1.105973025,1438,2.7707129094,37.76,-122.16,1.555
6.0749,39,6.7518518519,1.0592592593,763,2.8259259259,37.76,-122.15,1.969
4.8304,27,6.2788732394,1.0281690141,1297,3.6535211268,37.77,-122.14,2.791
5.5701,34,7.1706161137,1.0947867299,545,2.5829383886,37.76,-122.14,2.528
5.37,26,6.1275797373,0.9212007505,1222,2.2926829268,37.76,-122.13,2.754
6.86,33,8.2602739726,1.1917808219,808,3.6894977169,37.75,-122.12,2.5
7.6923,28,7.2844036697,1.0183486239,329,3.0183486239,37.75,-122.12,3.298
4.0313,36,6.3302752294,0.9633027523,299,2.7431192661,37.75,-122.14,1.955
6.8323,33,6.603960396,0.9900990099,579,2.8663366337,37.75,-122.14,2.559
4.975,30,8.28,1.08,137,2.74,37.75,-122.13,3.111
5.3602,36,8.2580645161,1,229,2.4623655914,37.75,-122.13,3.3
5,41,6.7901234568,1.0277777778,1476,2.2777777778,37.74,-122.13,2.489
2.925,46,6.1948051948,1.0454545455,429,2.7857142857,37.75,-122.16,1.429
3.8913,40,5.6666666667,1.0039215686,849,3.3294117647,37.75,-122.15,1.263
3.225,44,5.8549848943,1.2054380665,946,2.8580060423,37.75,-122.15,1.358
3.1458,41,4.4816753927,0.9319371728,571,2.9895287958,37.74,-122.15,1.306
2.537,24,4.6373056995,1.1761658031,1137,2.9455958549,37.75,-122.16,1.079
2.5568,44,4.5703703704,0.9703703704,378,2.8,37.75,-122.16,1.111
3.5083,43,5.0845588235,1.0110294118,853,3.1360294118,37.74,-122.15,1.22
3.3125,49,4.6985815603,0.9822695035,764,2.7092198582,37.74,-122.15,1.18
1.8235,40,4.7011494253,1.1264367816,928,3.5555555556,37.75,-122.16,0.952
3.8047,35,5.015037594,1.0526315789,406,3.0526315789,37.75,-122.16,0.943
2.2917,34,4.3678571429,1.0035714286,824,2.9428571429,37.74,-122.17,0.925
2.4962,37,5.3243243243,1.1081081081,835,3.2239382239,37.75,-122.17,0.918
4.0417,43,5.2,1.0169491525,826,2.8,37.74,-122.16,1.094
3.4844,46,4.8767772512,0.8578199052,567,2.6872037915,37.74,-122.16,1.295
4.1458,52,5.3541666667,1.0208333333,355,2.4652777778,37.74,-122.16,1.434
2.625,47,4.9638554217,1.343373494,533,3.2108433735,37.74,-122.16,0.982
2.0227,44,5.1023255814,1.111627907,609,2.8325581395,37.74,-122.16,1.031
3.3333,49,5.436440678,1.0084745763,576,2.4406779661,37.9,-122.29,2.768
5.338,52,5.6083916084,0.9195804196,594,2.0769230769,37.9,-122.29,2.709
3.4732,52,5.9628647215,1.1193633952,870,2.3076923077,37.89,-122.29,2.462
3.5125,38,4.4459724951,1.025540275,1027,2.0176817289,37.9,-122.3,2.242
3.1375,52,4.8190184049,1.0705521472,693,2.1257668712,37.89,-122.29,2.291
2.8036,46,4.0533333333,1.072,815,2.1733333333,37.89,-122.3,2.116
4.5824,15,4.4354275742,1.057591623,2420,2.1116928447,37.9,-122.3,2.561
3.0208,36,3.902173913,1.0615942029,518,1.8768115942,37.89,-122.3,2.063
4.0875,52,4.5381818182,1.0290909091,620,2.2545454545,37.89,-122.3,2.213
4.5268,42,5.045112782,1.0939849624,551,2.0714285714,37.89,-122.33,2.074
1.7375,37,3.3127705628,1.0064935065,2556,2.7662337662,37.88,-122.34,3.5
3.1795,52,4.5560344828,1.0028735632,1498,2.1522988506,37.89,-122.29,2.182
3.8672,50,5.3348017621,1.1497797357,523,2.3039647577,37.88,-122.29,2.167
5.1675,52,6.3986928105,1.1437908497,374,2.4444444444,37.89,-122.29,2.706
5.1696,52,6.115902965,1.0242587601,1004,2.7061994609,37.89,-122.29,2.614
4.2614,52,5.5209580838,0.994011976,769,2.3023952096,37.88,-122.28,2.613
5.0551,52,5.1489361702,0.9952718676,940,2.2222222222,37.89,-122.29,2.322
5.6228,42,6.4453125,1.0703125,645,2.51953125,37.9,-122.27,3.754
7.8864,52,6.6909722222,0.96875,705,2.4479166667,37.9,-122.26,3.573
7.9556,52,7.56,0.9927272727,684,2.4872727273,37.9,-122.27,3.744
6.174,52,7.6398305085,1.0169491525,572,2.4237288136,37.9,-122.27,3.588
6.9414,52,8.0671936759,1.0671936759,671,2.652173913,37.9,-122.27,4.175
8.8342,52,8.3452054795,1.0219178082,975,2.6712328767,37.89,-122.27,4.305
7.1754,52,7.4294871795,1.0512820513,779,2.4967948718,37.9,-122.28,3.629
10.0825,52,8.2090163934,1.0245901639,658,2.6967213115,37.9,-122.28,3.97
4.9083,52,6.7492537313,0.9791044776,819,2.4447761194,37.9,-122.28,3.468
5.7912,52,7.2916666667,1.005952381,412,2.4523809524,37.89,-122.28,3.271
4.5893,52,6.2737127371,1.1056910569,835,2.2628726287,37.89,-122.28,2.901
5.4171,52,6.7647058824,1.0751633987,722,2.3594771242,37.89,-122.28,2.92
4.125,52,5.3716632444,0.9712525667,1085,2.227926078,37.89,-122.28,2.709
7.266,52,7.4366197183,1.0309859155,973,2.7408450704,37.89,-122.27,3.711
5.3989,52,7.2720588235,1.0772058824,723,2.6580882353,37.89,-122.27,3.356
7.8336,37,6.1325966851,0.9254143646,903,2.4944751381,37.9,-122.26,3.713
6.1593,41,6.2154696133,1.0773480663,356,1.9668508287,37.89,-122.25,3.44
6.381,52,6.6623376623,1.0692640693,1005,2.1753246753,37.89,-122.26,3.422
6.6828,52,7.3531746032,1.0535714286,1205,2.3908730159,37.89,-122.26,3.709
7.5385,37,6.6666666667,1.0155555556,987,2.1933333333,37.89,-122.25,3.5
6.7138,42,6.390625,1.0267857143,1031,2.3013392857,37.89,-122.25,3.686
6.2425,52,6.3143564356,1.0321782178,894,2.2128712871,37.88,-122.26,3.918
5.7979,52,5.9814323607,1.0875331565,823,2.1830238727,37.88,-122.26,4.153
4.2813,52,5.4106280193,1.0434782609,1232,1.9838969404,37.88,-122.27,2.849
3.5417,52,4.6130790191,1.0653950954,669,1.8228882834,37.88,-122.27,2.875
3.0132,44,4.0945454545,1.0763636364,989,1.7981818182,37.88,-122.27,2.729
4.1429,52,5.3771551724,1.0581896552,1058,2.2801724138,37.88,-122.28,2.596
4.1912,52,5.7632850242,0.9661835749,506,2.4444444444,37.88,-122.28,2.545
3.9167,52,5.376146789,0.9862385321,489,2.2431192661,37.88,-122.28,2.356
3.8897,52,5.5644329897,1.0927835052,824,2.1237113402,37.88,-122.29,2.184
3.1065,48,4.9789473684,1.0315789474,1034,2.1768421053,37.88,-122.29,2.292
2.9926,46,4.4588235294,1.04,920,2.1647058824,37.88,-122.29,1.921
3.556,52,4.3421052632,1.0394736842,841,2.2131578947,37.88,-122.29,1.793
1.475,45,3.3065693431,1.0656934307,749,5.4671532847,37.88,-122.3,1.875
1.6971,52,4.1734693878,0.9897959184,208,2.1224489796,37.88,-122.3,1.388
2.1705,10,5.03,1.18,228,2.28,37.87,-122.3,1.5
2.75,50,3.8984375,0.9921875,287,2.2421875,37.86,-122.3,1.406
2.5682,52,4.5,1.1226415094,218,2.0566037736,37.85,-122.29,1.2
2.9,46,4.6394366197,1.0591549296,854,2.4056338028,37.88,-122.3,1.448
2.2208,52,4.5657894737,1.0950292398,1695,2.4780701754,37.87,-122.3,1.448
3.2344,52,5.5639534884,1.0930232558,403,2.3430232558,37.88,-122.28,2.455
3.5156,52,4.4961832061,1.0076335878,288,2.1984732824,37.87,-122.28,2
1.9805,49,3.8886756238,1.0518234165,963,1.8483685221,37.87,-122.28,1.737
2.6684,50,3.5445736434,1.0387596899,1129,2.1879844961,37.87,-122.29,1.856
3.875,52,4.387254902,0.9705882353,386,1.8921568627,37.87,-122.29,1.826
3.006,52,4.7019704433,1.0246305419,811,1.9975369458,37.88,-122.28,2.279
2.543,46,4.477037037,1.0311111111,1293,1.9155555556,37.87,-122.28,2.207
2.8676,46,4.1229698376,1.0348027842,805,1.86774942,37.87,-122.28,2.12
2.1907,52,3.1997716895,1.0616438356,1372,1.5662100457,37.88,-122.27,2.714
1.7778,30,3.4470588235,1.0329411765,862,2.0282352941,37.87,-122.27,2.688
2.52,37,4.2516233766,1.1071428571,1152,1.8701298701,37.88,-122.27,2.778
4.2788,52,4.6144578313,1.0240963855,483,1.9397590361,37.88,-122.26,3.325
2.944,52,4.1239092496,1.0541012216,1558,2.7190226876,37.88,-122.26,3.389
1.725,52,3.3862158648,1.088426528,1798,2.3381014304,37.88,-122.26,2.875
5.2289,41,5.5691056911,1.1463414634,266,2.162601626,37.87,-122.25,3.846
2.5562,42,4.1611374408,1.1018957346,2184,5.1753554502,37.87,-122.25,3.714
0.949,52,2.5241090147,0.964360587,2016,4.2264150943,37.87,-122.25,3.5
1.1696,52,2.436,0.944,1349,5.396,37.87,-122.25,5.00001
1.4012,52,3.1057142857,1.06,3337,9.5342857143,37.87,-122.26,1.75
1.1859,52,2.9220231823,1.0516332982,1721,1.813487882,37.87,-122.26,2.417
1.7464,35,3.218,1.108,1675,1.675,37.87,-122.27,2.167
2.8846,49,3.8571428571,1.0514285714,707,2.02,37.87,-122.27,2.113
2.7372,52,4.4438040346,1.0057636888,1424,2.0518731988,37.87,-122.27,2.102
3.8594,52,4.962962963,1.0317460317,393,2.0793650794,37.86,-122.28,1.964
3.5625,52,5.3480825959,1.0412979351,828,2.4424778761,37.87,-122.28,1.917
2.2788,52,4.2226027397,1.0273972603,571,1.9554794521,37.87,-122.28,1.823
2.537,44,3.5610098177,1.0589060309,1382,1.9382889201,37.87,-122.29,1.75
2.525,46,3.9470404984,1.0093457944,792,2.4672897196,37.87,-122.29,1.659
1.9946,52,4.4758064516,1.0860215054,815,2.1908602151,37.86,-122.29,1.569
2.8214,52,4.7947976879,1.0606936416,788,2.2774566474,37.86,-122.28,1.643
2.6165,52,5.1744186047,1.0697674419,1145,2.6627906977,37.87,-122.29,1.5
1.9483,50,4.4138543517,1.0781527531,1354,2.404973357,37.86,-122.29,1.505
1.9327,52,4.5640449438,1.0112359551,958,2.1528089888,37.86,-122.28,1.699
1.9798,49,4.8223684211,1.0986842105,1361,2.2384868421,37.86,-122.28,1.474
2.4167,52,5.0022271715,1.0512249443,1005,2.2383073497,37.85,-122.28,1.527
2.5417,49,4.9565217391,1.0507246377,924,2.231884058,37.86,-122.27,1.827
3.3906,52,5.5837988827,1.1648044693,780,2.1787709497,37.86,-122.28,1.793
2.5652,52,4.7279874214,1.0864779874,1582,2.4874213836,37.86,-122.28,1.577
2.2845,41,3.8978873239,0.9683098592,1213,2.1355633803,37.86,-122.28,1.531
2.6071,52,4.074906367,1.1423220974,486,1.8202247191,37.86,-122.27,2.5
3.15,52,4.7657142857,1.0628571429,494,2.8228571429,37.86,-122.27,2.063
2.6914,52,4.8465753425,1.0191780822,849,2.3260273973,37.86,-122.27,2.188
1.8447,52,4.2098540146,1.0638686131,1127,2.0565693431,37.86,-122.27,1.982
1.6307,35,2.9626865672,1.0011481056,3276,1.8805970149,37.86,-122.26,2.536
2.9044,52,4.4042821159,1.0478589421,1493,1.8803526448,37.86,-122.26,2.574
2.9405,52,5.558173785,1.0957290133,1461,2.1516936672,37.86,-122.26,2.895
3.3893,52,5.3680297398,1.1226765799,1253,2.3289962825,37.86,-122.26,2.417
3.0417,48,4.6906318083,1.1263616558,1656,3.6078431373,37.86,-122.25,4.896
7.0897,52,6.8762376238,0.9455445545,514,2.5445544554,37.86,-122.25,4.462
5.0463,52,5.793220339,1.0779661017,719,2.4372881356,37.86,-122.25,4.563
1.7652,52,3.5345211581,0.9888641425,878,1.9554565702,37.86,-122.25,3.368
7.8521,52,7.7943925234,1.0514018692,517,2.4158878505,37.86,-122.24,5.00001
9.3959,52,7.5120967742,0.9556451613,1366,2.7540322581,37.85,-122.24,5.00001
5.3794,52,6.8610169492,1.1237288136,1316,2.2305084746,37.86,-122.25,3.769
3.2619,52,4.7920529801,1.017218543,1508,1.9973509934,37.85,-122.26,3.096
2.7054,52,5.0012269939,1.1288343558,1800,2.2085889571,37.85,-122.27,1.823
2.2431,47,6.3711656442,1.226993865,719,2.2055214724,37.85,-122.27,1.727
1.9028,50,5.0156862745,1.1764705882,675,2.6470588235,37.85,-122.27,1.508
1.5817,52,5.4380165289,1.173553719,875,2.4104683196,37.85,-122.27,1.536
2.2841,52,4.3506493506,1.0779220779,152,1.974025974,37.85,-122.27,1.063
1.3785,47,4.3103448276,0.9623824451,843,2.6426332288,37.85,-122.27,1.423
2.9018,52,4.6212121212,1.0984848485,281,2.1287878788,37.85,-122.28,1.194
1.73,44,5.0245098039,0.9705882353,506,2.4803921569,37.85,-122.28,1.479
2.2625,48,4.4270386266,1.0386266094,1054,2.2618025751,37.85,-122.28,1.329
2.2106,35,4.5217391304,1.0120772947,1017,2.4565217391,37.84,-122.29,1.325
2.6997,52,4.062745098,1.062745098,1623,2.1215686275,37.83,-122.28,1.269
4.0018,14,3.5860555826,1.1740614334,3100,1.5114578255,37.84,-122.3,1.438
7.8772,52,8.2825484765,1.0498614958,947,2.6232686981,37.83,-122.23,5.00001
11.8603,39,7.9111111111,0.9841269841,808,2.5650793651,37.82,-122.22,5.00001
13.499,42,8.928358209,1,1018,3.0388059701,37.82,-122.22,5.00001
12.2138,52,9.2102272727,1.0397727273,1001,2.84375,37.82,-122.23,5.00001
8.1872,52,8.2682926829,1.0325203252,1005,2.7235772358,37.82,-122.23,4.661
12.3804,52,9.1227154047,1.0339425587,1192,3.1122715405,37.82,-122.23,5.00001
5.8948,52,7.7400881057,1.0837004405,585,2.577092511,37.83,-122.24,4.578
8.1194,52,7.75,0.9873417722,916,2.8987341772,37.83,-122.24,4.716
8.7477,52,9,1.1340782123,556,3.1061452514,37.82,-122.23,5.00001
6.155,52,7.0480769231,0.9942307692,1470,2.8269230769,37.82,-122.24,3.986
5.883,52,6.216080402,1.0125628141,1104,2.7738693467,37.82,-122.25,3.407
5.2128,52,5.8629343629,0.9961389961,1242,2.3976833977,37.76,-122.23,2.899
4.7188,52,7.0685358255,1.0062305296,805,2.507788162,37.76,-122.23,3.353
5.2915,52,8.1234567901,1.0925925926,378,2.3333333333,37.76,-122.23,3.33
2.6411,52,5.1704035874,1.0538116592,481,2.1569506726,37.77,-122.24,2.41
3.3214,52,4.825,1.11875,409,2.55625,37.77,-122.23,1.896
3.6417,52,4.5871313673,1.0348525469,885,2.3726541555,37.77,-122.24,2.063
3.0161,52,4.6737213404,0.9982363316,1468,2.5890652557,37.77,-122.25,2.157
3.1771,52,4.8279069767,1.023255814,482,2.2418604651,37.77,-122.25,2.102
3.4531,52,5.7840909091,1.2121212121,825,3.125,37.77,-122.25,2.088
4.3098,52,5.4367088608,0.9936708861,429,2.7151898734,37.77,-122.25,1.979
3.3438,52,4.6634615385,1.0432692308,528,2.5384615385,37.78,-122.26,2.013
2.9213,52,4.837962963,1.1064814815,496,2.2962962963,37.78,-122.26,1.908
2.6806,52,5.3132075472,1.0566037736,718,2.7094339623,37.78,-122.27,2.079
3.7708,52,4.6113207547,0.9962264151,630,2.3773584906,37.78,-122.27,2.153
3.9444,45,4.0874125874,0.9195804196,723,2.527972028,37.78,-122.27,2.129
5.2601,13,4.1563786008,1.1008230453,959,1.9732510288,37.78,-122.27,2.927
2.5444,30,4.8479532164,1.016374269,3668,4.2900584795,37.79,-122.28,2.75
2.6447,42,5.7408450704,1.0366197183,2037,5.738028169,37.77,-122.3,2
2.5762,29,4.0487038492,1.0950510605,3741,2.9387274156,37.78,-122.28,1.734
1.9427,42,4.1366666667,1.03,821,2.7366666667,37.78,-122.29,1.022
2.9688,52,4.2305475504,1.0461095101,870,2.507204611,37.77,-122.28,2.208
3.75,27,4.1376811594,1.1107660455,1901,1.9679089027,37.77,-122.28,2.428
5.1702,18,4.3333333333,1.1508295626,1243,1.874811463,37.76,-122.29,2.654
2.5139,50,4.5474006116,0.9357798165,730,2.2324159021,37.78,-122.28,2.19
2.9732,52,5.5852842809,1.1705685619,793,2.652173913,37.77,-122.26,2.821
5.5337,52,5.1889400922,0.8940092166,1033,2.3801843318,37.77,-122.27,3.72
4.1667,52,4.7685950413,1.0385674931,872,2.4022038567,37.77,-122.27,2.258
2.7115,52,3.7417943107,1.0525164114,849,1.8577680525,37.77,-122.27,2.208
3.3269,52,4.61003861,1.0791505792,1121,2.1640926641,37.77,-122.27,2.345
3.2685,52,4.8449438202,1.0292134831,872,1.9595505618,37.77,-122.25,2.542
4.7778,52,5.2693602694,1.0606060606,637,2.1447811448,37.77,-122.26,3.518
4.226,52,5.0117647059,1.0911764706,663,1.95,37.77,-122.26,2.75
3.3571,52,7.0348837209,0.976744186,411,2.3895348837,37.77,-122.26,4.054
2.9899,52,5.0774818402,1.0750605327,915,2.215496368,37.77,-122.26,2.281
2.875,52,3.8742138365,1.0041928721,921,1.9308176101,37.77,-122.26,2.34
2.3882,43,3.5902255639,1.0676691729,585,2.1992481203,37.77,-122.24,1.625
2.975,43,4.1111111111,1.0541310541,2086,1.9810066477,37.77,-122.25,2.434
5.1039,52,5.6280373832,1.0130841121,1303,2.4355140187,37.76,-122.23,2.738
4.1458,52,5.9602272727,1.0511363636,374,2.125,37.76,-122.23,2.485
3.4762,52,5.3050847458,1.093220339,979,2.0741525424,37.76,-122.24,2.44
2.6833,52,4.1390134529,1.0560538117,827,1.8542600897,37.76,-122.24,2.409
5.75,52,6.7391304348,0.9723320158,658,2.6007905138,37.76,-122.23,3.063
3.9632,50,5.7537313433,1.078358209,654,2.4402985075,37.75,-122.23,2.4
4.9489,45,6.102739726,1.0616438356,384,2.6301369863,37.75,-122.24,2.471
4.8711,27,5.0828105395,0.9447929737,1499,1.8808030113,37.75,-122.24,2.866
3.0718,52,5.0689655172,1.1130268199,1128,2.1609195402,37.76,-122.24,2.667
3.6719,49,4.9349593496,1.0670731707,1110,2.256097561,37.76,-122.24,2.298
4.6094,52,6.1855421687,1.0506024096,1119,2.6963855422,37.76,-122.24,2.293
4.5213,21,5.6931174089,1.0113360324,2930,2.3724696356,37.73,-122.24,2.284
4.4562,25,4.9076923077,0.9358974359,897,2.3,37.74,-122.25,2.062
7.611,5,6.8557763061,1.0614422369,7427,2.7325239146,37.72,-122.24,3.507
3.2689,31,4.4092987805,1.0510670732,2973,2.2660060976,37.73,-122.27,2.31
3.567,52,4.5506329114,1.0253164557,1340,2.1202531646,37.76,-122.25,2.529
3.6875,28,4.6556603774,1.0471698113,2974,2.0040431267,37.74,-122.27,3.539
4.7695,23,4.9339704605,1.1033883579,2690,2.3370981755,37.77,-122.27,2.917
3.1972,20,3.5460122699,1.1196319018,583,1.7883435583,37.75,-122.28,1
7.2634,12,7.1330343797,1.0189337319,5781,2.8804185351,37.77,-122.06,3.416
7.0568,5,7.0234375,0.912109375,1738,3.39453125,37.73,-122.06,4.125
4.635,36,6.6937618147,1.0775047259,1478,2.7939508507,37.71,-122.06,2.486
5.3015,40,6.6962962963,1.1185185185,746,2.762962963,37.71,-122.07,2.549
4.9801,36,6.3274725275,1.0549450549,1235,2.7142857143,37.71,-122.07,2.415
5.4834,26,6.6198347107,0.9855371901,1411,2.9152892562,37.72,-122.07,2.952
6.187,31,7.4203454894,1.019193858,1368,2.6257197697,37.72,-122.08,3.404
5.6194,32,6.7465940054,1.0027247956,1048,2.8555858311,37.72,-122.08,2.747
5.4639,35,6.0575342466,0.9589041096,1004,2.7506849315,37.71,-122.08,2.386
5.1498,35,7.2561307902,1.0544959128,1086,2.9591280654,37.71,-122.09,2.664
5.8382,30,7.4257142857,1.0457142857,922,2.6342857143,37.72,-122.1,3.302
4.65,36,5.5787545788,1.0061050061,1950,2.380952381,37.71,-122.11,2.068
4.3819,25,4.9966386555,1.0453781513,1413,2.374789916,37.7,-122.1,2.092
3.7222,30,5.4841549296,1.1003521127,1444,2.5422535211,37.69,-122.1,1.958
5.2855,31,6.8513011152,1.0483271375,749,2.7843866171,37.71,-122.09,2.535
4.3375,31,6.2401215805,1.0212765957,867,2.6352583587,37.7,-122.09,2.418
5.2131,27,6.5120772947,1.0367149758,2723,2.6309178744,37.71,-122.1,2.525
6.005,30,6.6577946768,1.0228136882,731,2.7794676806,37.7,-122.09,2.639
5.0519,38,5.5249169435,0.9800664452,781,2.5946843854,37.71,-122.08,2.27
4.8237,38,5.6993865031,1.0076687117,1784,2.736196319,37.71,-122.08,2.209
5.2497,32,6.6292682927,1.0902439024,1156,2.8195121951,37.7,-122.08,2.593
4.125,39,5.1263537906,0.9819494585,645,2.3285198556,37.7,-122.07,2.325
4.6005,37,6.0095238095,0.9841269841,821,2.6063492063,37.7,-122.06,2.316
3.5187,33,5.0727272727,1.025974026,1912,2.4831168831,37.7,-122.06,2.094
3,32,4.8991354467,1.060518732,1487,2.1426512968,37.7,-122.07,2.232
3.4934,25,4.7915492958,1.0676056338,1645,2.3169014085,37.7,-122.08,2.099
2.9861,33,4.1988582303,1.053282588,2239,2.1303520457,37.7,-122.09,2.082
2.5362,29,4.1739130435,1.1195652174,1021,1.8496376812,37.69,-122.07,2.038
3.3021,36,5.0321199143,1.0685224839,1105,2.3661670236,37.69,-122.08,1.957
3.0964,31,4.5667953668,1.0108108108,2999,2.3158301158,37.69,-122.07,1.905
2.8512,43,5.5457746479,1.1408450704,740,2.6056338028,37.69,-122.08,1.81
3.3478,42,5.7950819672,1.1229508197,629,2.5778688525,37.69,-122.08,1.849
2.3958,37,4.1365853659,0.9853658537,314,1.5317073171,37.68,-122.08,1.908
3.5295,15,4.5673652695,1.0254491018,1479,2.2140718563,37.68,-122.08,2.422
4.8036,20,5.37,1.02125,1732,2.165,37.69,-122.09,1.883
3.851,52,5.2690909091,1.0127272727,1338,2.4327272727,37.74,-122.15,1.835
4.0662,52,5.578125,1.046875,440,2.2916666667,37.74,-122.14,2.042
4.6042,51,6.6641221374,1.0254452926,922,2.3460559796,37.73,-122.14,2.519
2.2,49,5.1875,1.0972222222,611,2.1215277778,37.74,-122.15,1.875
4.1164,52,5.4854368932,1.0097087379,994,2.4126213592,37.73,-122.16,1.982
3.95,52,6.0608695652,0.9695652174,545,2.3695652174,37.74,-122.15,2.19
4.9135,52,7.1888111888,0.9020979021,317,2.2167832168,37.73,-122.15,2.75
2.8355,45,5.1059782609,1.1127717391,1573,2.1372282609,37.73,-122.15,2.454
3.25,46,4.9724137931,1.0804597701,925,2.1264367816,37.73,-122.17,1.775
